age,ball_control,dribbling,slide_tackle,stand_tackle,aggression,reactions,interceptions,vision,composure,crossing,short_pass,long_pass,acceleration,sprint_speed,stamina,strength,balance,shot_power,finishing,long_shots,curve,penalties
20.465113,70.953415,36.73143,83.00996,87.11655,88.59109,62.045418,83.81854,42.78255,66.41046,40.30683,74.86558,79.21618,35.124706,32.260582,18.358946,85.87852,40.517727,46.393963,15.17125,25.43034,29.887915,42.61796
31.767815,62.2453,69.80692,38.722435,40.016136,48.283325,53.83808,41.99494,68.48018,54.6534,75.439156,59.309204,49.61534,72.351524,66.313034,39.084106,37.847893,47.56453,38.602913,68.813225,61.853344,65.76074,66.99764
18.353603,52.994926,56.25009,15.098548,17.175264,37.878967,55.393024,10.177212,52.6192,51.558643,41.526993,39.95613,17.524897,35.61966,31.42991,21.826881,34.72196,54.057503,70.71577,59.625816,60.557972,76.698425,79.65819
27.868416,66.336105,53.594276,70.24088,70.29507,62.382614,62.39178,73.79211,63.00724,56.069763,56.636913,70.47135,55.424137,45.717724,33.96505,72.937096,37.980972,53.485493,52.398335,70.15681,69.30091,63.290714,78.80355
41.0,94.0,95.0,87.0,91.0,96.00001,93.0,89.0,93.999985,96.0,94.00001,92.99998,9.0,97.0,97.0,95.0,96.0,95.0,94.0,94.0,5.0000157,93.0,92.0
31.524437,67.19491,54.81214,45.19083,50.55085,25.979616,56.982773,46.322525,70.09382,64.01352,61.505665,62.20129,56.14919,41.92551,38.025974,52.834694,36.326145,74.69353,56.2269,57.644547,53.110336,77.52746,80.004364
32.655983,62.21709,35.023567,59.6791,64.066925,75.63814,63.545605,60.637043,53.37136,55.135746,42.73147,67.3727,61.60109,23.025589,21.818573,37.652134,70.22042,34.046722,34.539814,22.567019,24.215672,39.644936,35.599213
23.799732,72.307976,64.86241,73.110565,76.97534,61.565544,81.778076,78.17571,72.39562,70.78048,45.687977,79.6733,75.31578,49.174885,41.1058,64.45956,32.281704,62.854107,63.518963,63.645752,69.58295,47.311134,61.41808
30.898642,62.76824,54.758194,62.596985,63.218105,50.01318,62.614624,60.786095,31.692196,60.936077,71.58042,50.850876,40.280895,57.225,49.11938,53.533268,34.347687,83.18322,41.382122,33.024628,28.286339,74.10305,73.76595
37.50117,62.073833,57.00857,76.395294,78.99527,72.821075,77.847115,81.579185,57.445152,64.38691,70.693146,67.4496,65.36314,41.3052,38.53077,76.2809,38.594254,58.313686,61.730347,52.90175,68.94034,65.77515,62.943237
17.0,93.99302,41.506886,87.0,90.9999,96.00001,93.0,89.0,54.210228,95.99954,6.0,92.99999,9.0,97.0,96.99998,14.030047,25.410765,95.0,20.000217,94.0,8.526821,7.0,92.0
40.0113,37.63487,24.950256,51.980244,53.94588,76.16884,50.773087,52.02802,38.5414,68.24958,34.995117,41.52326,45.30698,21.591946,20.582233,51.879086,75.64948,34.95529,48.74194,18.27542,27.65468,32.50283,28.110249
33.808903,50.27894,57.81279,45.358162,43.511814,26.46295,49.16122,49.988087,59.02738,54.226803,77.65965,48.392452,31.675974,59.451687,48.76083,69.8733,35.671864,77.93681,44.128345,52.97454,45.839367,82.91085,82.15416
31.95964,62.181675,57.748844,49.09006,53.219482,35.63272,57.653877,55.466312,64.27034,60.35803,69.82177,65.36133,50.893314,55.93942,52.760117,58.144726,47.558056,48.195053,47.81583,63.00609,63.34465,73.74228,71.30057
29.236206,39.188545,42.006016,24.501007,31.08611,41.84756,48.07617,36.78384,53.109337,42.970005,54.448135,32.819107,24.525036,34.81037,27.339678,80.63498,37.19773,46.71965,72.70279,50.923466,74.561714,67.80718,63.088726
20.532238,46.129288,54.577515,36.500175,36.812195,28.8043,41.681557,35.213547,43.093483,37.00007,75.55386,45.63224,26.686743,64.531975,58.551292,42.68544,30.634483,72.03302,48.853012,44.692776,54.83005,80.05208,71.65489
17.887503,61.340206,53.93113,59.43482,57.083256,80.516106,49.47275,54.53076,60.233818,46.16066,57.307114,57.5258,55.61493,48.427605,37.36553,73.766594,40.62364,76.172874,46.821915,58.107044,58.90068,60.3539,55.45716
41.0,9.321344,6.0679507,7.0,7.000003,11.000001,40.300816,4.054377,94.0,95.959755,93.51808,11.194993,9.0,19.878529,13.000123,14.000963,25.0,95.0,93.47041,93.51119,90.99981,93.0,92.0
31.192059,62.856773,62.133137,50.168728,56.214787,68.62014,73.07025,50.93961,56.45168,74.46711,54.65252,57.496418,33.914494,39.90957,33.867558,69.27058,44.95701,59.98017,64.451004,70.24901,63.740086,78.56833,85.45573
17.0,8.000339,5.0,87.0,91.0,96.00001,31.999998,89.0,10.0,13.000074,6.0,11.165782,9.093434,96.988945,96.997574,14.0,96.0,94.9989,20.0,4.0,5.0,7.0,92.0
17.0,12.182357,5.000011,86.71044,90.9991,95.9995,32.23425,88.99907,15.666924,13.043659,6.0028563,92.8974,92.96211,12.000009,13.0,14.000063,96.0,20.000002,93.9562,4.0041842,15.3873,7.0004873,8.432992
28.724346,59.929043,63.084167,42.198257,37.03077,44.826794,48.04979,28.281487,58.58984,55.00704,64.39848,59.08141,49.199425,59.3663,59.16529,19.620018,46.692444,66.43343,52.433548,43.60126,43.068462,73.295265,56.668007
28.270517,53.526726,50.68152,65.02192,69.11881,84.33128,66.02756,73.39516,42.57846,53.33403,46.17887,53.51923,44.21398,55.865723,50.22929,59.43672,37.489117,83.72554,46.721893,58.32949,56.370163,42.363934,75.39545
17.968891,48.454273,34.645473,68.77067,72.636765,64.16368,39.23518,64.8727,36.529755,35.1735,58.73492,50.28628,50.141518,47.869995,43.106033,21.683544,69.46895,37.293194,41.57386,21.569357,33.744007,50.573986,46.496593
17.0,8.00009,5.0,86.99634,23.857908,87.26078,31.999998,88.98663,10.00024,13.0,6.0,50.988796,9.000681,96.99999,13.253762,14.0,95.966736,20.12379,20.0,4.000236,5.0,7.0,91.9973
17.134485,45.312107,51.811127,17.199347,12.127003,16.105782,33.42276,5.530965,30.515202,33.158413,62.63904,35.922382,13.395631,91.91302,84.05528,16.207344,26.347168,94.47444,22.906336,40.4249,9.894586,79.19322,89.31425
18.623638,79.91566,86.16471,8.355631,8.170672,88.752525,86.4819,4.6137624,82.50825,91.0561,50.95779,64.1613,11.235186,46.317467,23.242945,17.781836,36.29261,84.85302,68.97984,84.53658,66.39583,91.31947,91.4966
26.132488,21.163364,35.30673,8.48957,8.138827,29.93223,83.67732,25.393656,93.46087,84.27647,28.403423,26.29517,9.808427,12.164636,13.003648,57.93332,25.28462,20.081333,64.183014,52.480648,87.94341,46.68218,72.593834
17.0,93.63652,95.0,7.0,7.0,96.00001,93.0,3.0000002,94.0,96.0,6.0,90.29191,9.0,12.000001,13.0,14.0,38.61121,92.59962,93.95805,93.99088,5.0075355,78.11507,92.0
33.338768,67.75783,56.565235,66.611916,70.706154,63.74879,70.61604,70.30875,51.400875,64.58527,66.0583,63.985516,55.75493,43.452717,35.8711,67.21342,44.81624,71.82158,36.46952,39.603596,38.491165,65.664024,67.751205
30.967192,55.62056,57.92675,23.046816,21.6489,29.986582,55.634678,21.673418,73.660774,63.40086,68.43768,40.765194,21.084084,55.52457,43.200184,21.847473,31.100798,86.35539,61.365456,36.64457,44.09441,86.454575,68.78897
30.215286,65.45038,56.310413,50.3752,54.390774,54.91241,61.85329,52.5711,43.79781,60.531693,72.95817,55.43448,40.885723,50.340652,59.29168,40.290844,74.6375,22.93055,75.596176,51.428783,70.56349,76.65636,57.684845
41.0,44.55891,82.462326,83.37773,90.839355,89.64778,92.49366,88.96593,80.78461,95.74676,93.51678,41.617638,9.869071,95.27796,56.015453,94.99867,25.378036,94.999275,49.405434,89.65772,69.93285,92.92832,91.99949
17.0,94.0,95.0,7.0,7.0,11.000001,32.000008,3.0000002,94.0,96.0,94.00001,92.99998,9.0,97.0,13.452013,14.000705,25.0,95.0,20.0,94.0,82.4943,93.0,92.0
37.24764,47.61449,50.467995,64.80286,60.549747,64.365204,70.06243,52.20711,26.638165,71.353065,59.72113,43.59089,25.566591,50.079758,54.67798,67.573235,78.72057,28.429232,65.5391,40.914356,40.690395,70.1238,68.89099
28.854607,57.79503,54.025726,55.943726,47.665012,72.78841,52.76356,57.36528,62.062595,48.23412,67.72683,55.7452,50.192795,49.67291,45.21114,55.294647,58.42667,25.645393,63.06849,69.73533,74.852615,61.70716,68.11455
31.69963,58.750816,58.613857,49.232327,50.44401,70.13267,64.92458,53.16704,66.98926,61.24318,62.47981,53.82322,45.38238,39.883392,33.59673,77.2869,39.112305,67.74096,55.324066,60.618824,59.76134,69.925735,66.01978
37.3478,58.572037,35.27869,74.47835,80.83049,86.77813,73.12784,82.83485,57.622017,60.029972,35.361774,67.13258,66.03589,17.7224,18.86424,57.770073,73.837494,34.34337,49.797386,32.506123,45.384205,32.31729,53.01351
21.477032,74.37387,57.532627,72.57959,71.053604,69.99298,72.677864,77.86153,73.887085,68.70495,27.903774,83.52745,62.91088,52.61912,31.83939,61.207092,51.713337,55.342247,55.7658,75.83626,70.53321,40.860985,84.10408
35.118103,63.414154,59.060898,53.81376,57.341106,55.904,64.23323,55.254707,62.786404,66.84188,67.22571,60.70789,46.38456,54.653923,53.33021,45.66259,53.59823,40.0479,50.60847,60.07645,57.156143,67.8176,63.87059
17.0,8.0,5.0,7.0,7.0,11.000001,31.999998,3.0000002,93.999794,13.0,6.0,11.000001,9.0,12.000001,13.0,14.0,25.00037,20.00011,20.000439,4.0,5.0,7.0,8.0
39.232162,64.307556,66.58472,61.538586,64.04589,75.52196,66.65718,69.06087,59.59658,66.74569,71.150024,63.60799,50.72848,68.655945,66.94602,42.816483,49.81183,60.945408,67.30664,70.01375,72.31284,69.959885,80.28276
17.0,8.0,5.0,7.000303,7.001465,11.000001,31.999998,5.2935133,10.000003,13.0,6.0,92.976814,92.99901,12.000009,13.0,14.0,96.0,20.000002,20.000017,4.0,5.0,7.0,8.003648
18.60968,56.306793,47.48004,70.060486,70.86966,90.91924,56.34483,66.63805,48.9531,54.794155,40.535187,55.849422,47.978043,51.843185,46.291584,61.257065,84.51297,45.937805,50.868824,66.23376,52.93309,47.187916,81.355934
30.731043,58.156574,52.312145,42.029892,41.24773,49.550526,55.646408,44.534657,64.88718,57.513615,58.2199,54.02271,49.669792,44.9151,39.18968,51.948555,42.197575,49.59255,51.169872,51.969044,55.28823,61.87853,54.085136
37.922188,61.056137,63.28317,53.521416,57.450165,54.11838,71.34701,62.928364,54.58347,65.942566,58.25685,60.376003,54.439163,66.28839,61.066063,49.403816,40.85918,72.33269,53.743782,65.28171,64.4723,52.514202,76.60671
26.07497,65.10699,66.01816,44.148426,44.543476,33.08775,48.861183,36.255196,64.878426,56.855343,71.30277,63.27053,52.837944,73.22142,68.16451,26.155993,38.127346,56.755367,50.131474,60.554817,59.732407,74.35891,64.2298
37.127914,52.47553,54.244957,50.82188,53.298347,52.856586,62.859413,51.421925,41.03417,67.617714,63.430992,46.631123,33.276436,59.629993,51.725067,50.472233,45.47149,81.321945,41.607758,40.482925,29.793024,67.61259,71.031815
36.454567,64.273094,67.63826,28.856459,38.599766,38.675198,65.71074,45.53066,71.32344,71.9232,71.61799,61.051144,47.56603,71.3835,61.94869,31.573364,32.61788,83.105484,48.95994,67.71773,64.187546,71.46782,80.868416
19.46365,50.955326,58.35619,52.287766,42.400276,89.41229,50.527416,29.062716,41.28554,54.439972,55.17772,39.764355,25.766222,51.940945,44.00805,53.58826,71.96972,72.69805,33.650677,47.925938,22.197851,67.97705,71.543594
41.0,24.206251,92.62982,87.0,91.0,11.097952,84.604095,89.0,10.000015,95.99948,94.00001,11.243544,9.0,97.0,97.0,14.004026,29.732943,95.0,20.0,4.0382485,5.0,93.0,92.0
17.0,93.797165,5.0113134,87.0,91.0,96.00001,92.90473,88.99999,93.9999,95.9999,6.0,93.0,92.95943,12.126154,16.01391,14.0,96.0,20.000002,94.0,93.84728,90.13239,7.0,91.9999
17.0,89.103966,5.0,87.0,91.0,96.00001,88.70939,89.0,12.556652,13.000874,6.0,92.99999,14.114118,96.99839,61.16258,14.0000725,96.0,20.540401,93.878334,89.881805,5.606885,7.0,92.0
41.0,94.0,95.0,86.99925,90.999985,96.00001,93.0,88.98685,94.0,96.0,94.00001,92.99984,9.0,12.971768,13.038102,95.0,96.0,94.7316,94.0,94.0,90.99997,93.0,92.0
17.508142,10.416491,5.609315,15.903894,7.1214724,11.000318,32.00005,54.096565,20.605587,13.283561,47.54127,83.31433,9.469093,93.6767,13.003923,14.087898,25.001484,21.943167,20.001064,9.108283,21.357904,47.232006,91.99738
35.72047,47.98896,54.36804,60.32763,59.15902,67.36469,64.9199,62.963005,48.440105,60.765324,59.89852,51.67847,42.8272,50.742573,39.158188,57.92354,36.07353,60.19528,57.247414,55.026966,65.40713,62.192802,70.50884
40.195118,94.0,6.402401,87.0,91.0,96.00001,93.0,89.0,10.7706995,96.0,6.0,93.0,92.99999,12.000001,14.137418,14.0,96.0,95.0,94.0,84.83859,90.99992,7.0,92.0
40.49212,43.11361,89.401794,7.0000334,7.000711,21.418234,41.588913,3.006246,92.43701,95.75847,93.66239,15.539759,9.00014,96.63381,63.162262,14.019667,25.021936,95.0,93.6218,89.47922,84.940475,92.99999,91.99998
31.550531,59.531082,47.32703,70.88523,74.73855,91.52122,79.17253,81.06513,60.50389,61.00737,38.98432,66.07856,45.668144,24.10199,22.934193,87.17977,68.77609,36.055466,46.753117,70.37552,67.633766,51.01416,80.96949
17.0,42.29611,94.99685,7.0,7.0,11.000001,31.999998,3.0000002,93.85857,13.0,93.47535,11.009492,9.0,97.0,96.99969,14.0,25.0,95.0,20.0,92.657394,5.0,93.0,92.0
20.700584,39.749397,40.918476,60.030914,58.314705,89.716446,67.08685,68.004295,43.253155,47.598717,26.91437,47.13004,31.038712,56.9484,49.254124,34.894726,42.5049,70.62671,51.86916,59.266697,58.886066,20.03282,67.9931
33.846096,59.19916,40.02763,72.596535,76.21992,85.4759,49.2048,78.127045,61.097343,54.466354,52.263233,62.507336,69.83283,35.936672,37.4708,25.432163,81.57233,27.037867,67.41888,48.35438,63.22654,41.653465,63.772392
40.642647,45.06418,53.86256,50.586563,34.78627,89.14595,63.9229,37.21895,50.956085,76.39605,53.862583,35.748238,32.73031,21.829441,22.36063,86.73217,90.03715,21.260603,68.98455,37.212265,47.86488,66.50063,34.61523
40.999817,35.701134,94.991486,7.0333476,7.0024934,11.000029,32.000004,3.0000052,91.55822,95.981926,94.00001,63.220467,9.005192,97.0,97.0,14.0,90.26218,95.0,28.191786,4.005448,5.0,93.0,91.99999
19.380648,41.840202,34.34988,49.034714,45.900185,83.60412,55.77448,47.80279,56.344986,45.836887,28.131601,54.74553,49.533085,24.919256,23.20557,57.860283,86.873085,35.804665,59.802486,54.13026,58.40939,33.83594,50.246864
20.604862,63.643867,57.84443,50.304955,44.735268,76.69427,56.82724,51.748837,61.170418,52.207905,62.93659,60.615356,41.29951,68.10299,51.957493,60.977104,49.12036,37.715233,54.88281,82.04215,76.80574,65.9819,84.88255
22.892622,56.919563,58.571472,60.84795,57.725166,85.51385,68.29953,58.572556,48.00337,59.432034,61.759815,52.187756,37.605507,50.23092,43.482903,60.587578,35.477894,80.06501,59.48886,57.420704,59.30094,68.474106,69.18627
17.000257,8.0,5.0,7.0,7.0,11.000001,31.999998,3.0000002,10.000005,13.0,6.000108,11.000458,92.14458,12.000001,13.0,14.0,25.0,20.000002,20.0,4.0,5.0,7.0,8.0
37.15061,8.0218935,5.006051,7.045488,7.060582,11.367362,90.44466,4.182545,23.824078,63.458256,6.751392,11.3774,11.041666,12.0261965,13.005453,14.024038,25.013584,20.832926,86.24976,4.054194,5.254406,7.1478953,12.042482
17.0,87.756874,82.84549,81.56755,62.31559,95.99942,79.436714,15.217133,90.869835,87.92983,6.785882,91.81893,83.77717,20.587595,16.648138,15.22122,95.999954,20.0051,93.99772,91.79236,90.37802,78.528656,87.447945
40.72498,93.99999,5.6523533,87.0,91.0,96.00001,93.0,89.0,25.584015,96.0,6.0,93.0,92.89088,12.000006,13.000108,95.0,96.0,20.000002,94.0,93.96645,87.205124,7.46501,92.0
25.491234,43.164894,30.503714,66.731346,73.30446,71.05874,66.59118,74.77033,36.466797,46.41884,31.186682,60.35032,62.335934,54.542477,41.317406,33.122,40.801846,46.389206,42.243546,28.496424,36.800087,18.735657,50.230793
38.43185,47.05459,40.27438,34.166187,33.57424,51.420807,59.99871,38.12827,57.472183,70.25239,55.950798,45.674755,37.105156,41.727093,37.87401,47.336464,49.074677,45.35017,69.40861,32.910683,44.12189,67.391205,45.88587
17.0,8.969116,5.0022855,7.000086,7.0000076,95.99995,32.198597,3.0707672,10.000155,13.149536,6.0000052,11.058906,9.0,97.0,97.0,14.0,25.0,95.0,20.0,91.736755,5.0,7.0000615,92.0
41.0,93.999985,5.0,87.0,91.0,96.00001,93.0,89.0,10.0,96.0,6.0,93.0,91.29492,96.96785,96.97343,94.99971,96.0,95.0,20.0,4.0,5.0,7.0,92.0
20.888035,56.263542,59.42782,46.25294,46.627857,62.328724,47.06534,50.167442,54.507793,44.847504,61.80845,51.596825,49.659767,72.73423,59.041355,46.970345,32.108177,87.746574,31.18024,51.45072,40.975307,50.666958,63.762733
36.016396,90.95771,48.458603,86.98662,90.99992,96.00001,92.99811,88.99996,93.663055,95.999176,6.068416,92.9899,92.99759,12.006225,14.169885,14.003566,96.0,31.936483,94.0,86.20146,90.618416,7.064936,91.76523
38.460457,88.63721,88.87846,15.526495,23.012236,91.20733,91.04379,17.389816,84.947914,94.835915,84.88985,78.77594,44.692005,15.491248,23.109884,86.45204,91.78778,20.34681,83.47218,89.94732,78.28452,92.30024,85.376076
40.992546,82.97685,93.559975,85.52533,88.69937,95.99814,92.05804,66.39374,69.878654,95.97329,93.670456,60.43572,11.217166,90.92909,94.2166,14.773949,95.98566,94.73027,93.15208,63.254063,10.773162,92.99736,91.98798
20.273724,62.413197,69.55124,35.246807,27.965164,88.86897,63.998077,19.972599,54.148266,66.276375,49.546783,50.638935,29.411215,68.21437,61.16487,20.526583,49.14095,73.349335,50.371407,64.639084,41.912254,60.712833,72.71055
39.32078,46.31804,36.334568,72.947365,79.65638,87.32747,64.94346,78.37883,40.00661,72.18986,38.136974,56.130207,66.472626,28.392029,28.754227,36.2018,67.07301,62.14392,70.42092,25.358133,47.08379,30.190237,52.35143
31.062714,49.469822,46.76193,52.208424,49.469917,80.41113,48.42616,53.84902,55.797302,43.270267,55.50635,45.0432,35.423653,36.459736,30.512001,70.9859,53.382675,60.542477,27.57655,49.747074,32.415905,55.094032,67.35391
20.33163,55.80634,53.233967,40.347027,35.61045,72.46228,42.468735,26.416777,54.17832,47.082108,42.643726,51.688503,42.29735,49.194702,37.32895,21.447014,59.159115,67.785995,36.402897,37.38105,27.044228,52.225605,57.89419
32.207138,50.245686,51.656487,54.034393,50.99949,47.912357,50.037365,55.25319,44.866325,43.692192,65.38566,51.15341,40.993595,73.85076,66.35371,44.620102,47.744644,43.47835,29.077991,52.20031,36.892826,47.58966,68.316696
25.449574,68.342636,67.75239,80.77935,85.40848,87.95948,82.59714,85.81877,63.644207,66.04635,65.39896,73.78037,67.124466,74.14793,68.83134,77.14928,33.60971,78.82436,48.04057,67.61288,69.15487,46.81361,77.345604
26.322414,54.43172,59.38047,32.991783,32.8842,52.35775,51.192104,34.45524,68.44973,54.735016,69.018005,47.02414,32.46411,49.951214,39.927597,43.57169,34.7763,68.29055,49.411034,57.766064,55.73503,77.243195,72.526764
19.138721,52.85922,51.770245,49.041374,45.90624,92.57975,64.4935,49.541878,42.97322,55.76058,37.979458,48.40156,36.009274,35.790794,36.15292,60.707886,70.475655,62.15276,79.09213,68.28342,69.963326,54.869637,74.47445
24.682827,64.27712,60.20363,44.237396,54.934555,55.999798,58.656452,51.90665,75.31044,55.771793,68.40077,61.022358,42.407497,44.541283,37.56441,55.620872,33.838383,42.930397,48.325356,61.730907,66.041595,69.54147,54.80731
20.346355,57.45866,47.750237,41.934067,42.701508,55.363243,50.293945,34.799732,27.894686,51.34204,55.664207,42.396675,25.775282,60.37806,58.652718,32.67433,35.89062,93.790085,33.493984,29.631578,15.798261,66.65363,80.53063
31.899645,55.527508,55.467434,57.72702,61.00256,67.56716,54.77222,62.003273,50.128998,54.198887,44.919853,59.344776,63.3536,53.75287,46.886093,28.421108,52.21654,74.62059,41.516014,43.99184,42.0028,36.22589,66.14526
32.174007,66.00337,53.25307,40.198444,55.50124,51.662308,59.479465,61.354103,72.310936,68.648994,68.636795,59.805794,41.871624,48.114357,43.106792,64.85629,44.04965,32.74147,49.161087,69.50052,72.577835,76.41379,71.60659
19.028849,65.50497,53.290573,78.014366,78.114075,79.31842,68.09367,77.18933,46.510303,51.287983,68.96685,63.405315,46.217094,70.60251,59.560284,55.66709,51.073063,37.966217,37.772346,40.341312,48.116768,61.803997,63.01561
41.0,39.902733,94.99575,7.000074,91.0,96.00001,93.0,89.0,93.937546,96.0,93.99999,11.57718,9.0,97.0,13.072051,95.0,25.0,95.0,94.0,94.0,91.0,93.0,92.0
41.0,93.99996,95.0,7.0000215,7.0010114,96.00001,93.0,3.0000002,94.0,96.0,94.00001,79.71359,9.0,97.0,97.0,14.0,96.0,95.0,94.0,93.9148,90.34449,93.0,92.0
33.808884,43.141876,42.316277,45.539795,39.133205,62.448143,57.37729,46.86732,43.917862,59.670086,44.44323,37.73008,34.882015,34.094982,32.28228,58.148033,40.440388,41.75401,55.00196,37.581615,48.291027,45.84181,48.832436
32.26021,61.843666,55.57795,37.11892,43.692406,45.335728,56.425293,46.26752,74.37616,64.99847,63.48345,60.365055,39.01674,43.804314,33.52447,47.174072,40.766544,61.19994,54.508656,61.379185,64.54097,78.53423,80.30954
23.612202,52.74447,48.47882,57.158463,54.438858,50.160034,50.9162,54.187325,35.318794,39.40937,63.166725,47.23933,37.52437,64.03196,55.82342,33.11994,41.31983,43.488415,29.09736,24.962729,28.873543,50.693222,44.236076
30.0976,32.902508,20.68492,28.586931,25.936703,28.121021,51.335453,28.306475,31.987167,37.988163,42.12581,38.132343,33.10756,30.87659,33.568703,44.734844,37.86218,33.10457,46.040012,16.15799,21.720598,39.49292,28.846945
17.0,8.0,5.0,7.0,7.0,11.000001,32.000404,3.0000002,70.77742,13.0,6.0,11.000001,9.0,12.000001,13.0,14.0,25.0,94.99999,20.000008,4.0,5.0,7.0,8.0
40.90568,8.0,5.0,7.0,7.0,11.000001,31.999998,3.0000052,10.0,13.0,6.000412,11.000006,18.153536,87.61525,13.000026,14.0,25.0,94.999695,20.0,4.0,5.0,7.0,91.99556
41.0,93.99958,92.51799,87.0,91.0,96.00001,93.0,89.0,10.000003,96.0,93.99999,92.99028,9.000028,97.0,97.0,14.0,96.0,95.0,22.295496,4.0,5.0,93.0,92.0
41.0,8.000407,5.0,7.0000787,30.399658,17.023554,32.000076,85.420944,10.0,49.847668,6.0200605,11.002422,23.176786,14.511742,13.001517,14.000003,95.687805,95.0,20.000048,4.0,5.0,7.0,91.78083
17.0,8.0,5.0,7.000005,7.0,11.000001,31.999998,3.0000002,10.00198,13.0,6.00053,40.474216,89.98899,23.327,13.000003,14.0,25.911026,20.000002,20.0,4.0,5.0,7.000003,8.00012
27.174686,69.997375,58.45037,61.171474,56.45207,92.49084,75.331,48.699364,57.973183,76.982994,33.502205,69.17109,48.950478,20.865164,24.82626,34.218887,82.64212,51.2464,32.84197,23.409634,14.822945,47.361084,32.78349
18.479197,63.207355,62.23383,33.805473,32.84674,65.85857,62.686214,27.355875,57.100723,66.28164,36.469166,66.28041,53.529396,63.960526,54.687485,17.960722,39.21208,75.70175,60.403572,51.832043,47.486996,41.309963,59.697758
30.545694,60.998554,44.758396,75.55548,76.28962,82.46006,68.45428,81.48543,28.008892,55.68506,59.416424,61.50466,54.28612,52.187138,39.306236,64.27163,34.691654,67.0879,53.72309,37.413994,60.41848,52.295376,65.20218
30.077425,50.624043,56.4612,38.59588,36.56131,49.63446,66.22316,33.96327,50.842365,67.41756,42.51455,48.519432,29.237734,52.24631,45.292797,25.096817,35.86158,79.36862,54.27331,47.349014,43.89096,60.56575,74.65761
30.004475,74.113754,80.26906,43.006992,55.554546,52.4671,78.027534,59.61507,79.3603,74.40375,67.90022,75.568825,64.52927,84.77858,80.78807,29.17203,28.898388,71.679825,33.92621,68.708084,51.472267,45.39873,63.3724
17.0,8.0,5.0,7.0,7.0,11.000001,32.00002,3.0000002,94.0,13.0,6.0,11.000001,9.0,12.000001,13.0,14.0,25.0,20.000002,44.84914,4.0,5.0,7.0,8.0
30.51491,38.351017,41.084763,31.960371,21.707253,51.365242,76.415474,36.11088,78.9605,61.71771,30.203505,58.868557,43.386772,44.466583,29.940365,21.474476,41.799786,59.840214,51.530396,41.76809,44.79084,36.819706,54.977154
18.73156,70.15261,70.390434,77.04202,75.65889,92.13669,77.56582,65.254715,45.389927,72.79104,65.816826,65.58274,43.850605,64.23404,59.09581,28.007885,43.18271,78.958115,65.79055,39.198383,46.835125,73.62835,66.95859
41.0,93.99885,94.99935,86.999954,90.999985,96.00001,93.0,89.0,93.552704,96.0,6.0447836,93.0,92.628395,12.000001,13.0,95.0,95.99983,20.059502,94.0,94.0,91.0,92.99442,92.0
24.850002,46.15966,50.605824,39.787575,37.12671,82.35732,60.824024,34.184956,42.09637,59.663017,44.304554,42.111183,28.698027,44.02196,42.998528,31.267036,41.210518,74.579834,64.00169,50.636448,48.802532,53.14663,61.256992
23.037163,58.221035,54.423298,46.52712,49.97647,77.20525,70.343414,56.876156,52.236366,57.87619,44.438446,57.099907,51.187023,28.795479,26.446627,81.15267,46.259346,63.654118,69.33591,65.15016,71.23778,49.90557,66.94622
19.222523,42.77191,47.03041,39.628635,34.41549,39.15109,42.302402,37.415607,49.614407,35.302334,53.176636,39.012917,37.262684,66.411575,60.576153,30.199495,33.373165,49.690205,44.3639,43.346413,52.183266,47.79206,40.487328
29.411299,63.497074,63.942513,45.767483,48.529682,42.400784,57.91775,43.467964,69.05102,59.55736,61.779007,64.888,57.23298,53.533833,42.582226,45.304653,40.65086,60.285526,44.59856,56.9657,51.425423,64.62746,60.195114
33.154137,46.29798,50.408176,35.883907,32.09465,66.943954,53.97126,31.686825,43.973087,53.350655,48.662304,36.38241,28.686281,38.621513,33.065872,64.01829,51.34534,54.212505,60.302002,45.407818,49.540592,61.25077,56.21225
17.0,8.0,5.0,7.0,7.0,11.000001,31.999998,3.0000002,10.0,13.0,6.0,11.000306,92.99595,12.000001,13.0,14.0,30.37533,20.000002,20.0,4.0,5.0,7.0,8.0
23.244732,67.683876,80.74016,31.601254,26.206364,84.570206,65.46819,16.102762,61.253433,69.15238,64.11456,55.269775,37.31849,40.354187,37.47766,24.931334,66.32545,40.09714,80.65848,56.72949,64.70873,81.71309,58.485897
36.50002,58.274574,52.37955,45.06126,49.962128,49.344097,63.13154,47.134438,57.73793,66.64572,62.83101,52.437866,36.942554,55.37277,46.073505,52.175446,49.61572,75.27122,65.85268,47.2953,56.55038,75.89252,66.341736
41.0,8.0,5.0,7.0,7.0,11.000001,93.0,3.0000002,10.0,96.0,6.0,11.000001,9.000048,12.000001,13.0,14.0,25.0,20.000002,93.99997,4.0,5.0,7.0,8.000003
39.50834,42.912685,52.5837,43.517094,42.9743,39.204372,55.05676,52.91314,61.790188,63.58481,74.79323,46.077553,31.156853,47.916187,36.525505,80.338455,48.737267,64.62862,51.834076,47.24999,49.571884,78.724365,66.536934
18.183338,73.43197,71.10888,57.204025,57.98512,68.608536,64.06542,51.55046,62.05678,63.53626,60.05287,70.4682,62.942444,78.62717,75.348976,29.551687,47.518497,55.10473,57.160213,73.78229,63.140812,55.961285,76.11672
